CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
32.352501,0.028224,0.003335,0.62124,59.2949,12.94,1454.8,466.5,1
34.114539,0.028872,0.00344,0.645107,58.5578,12.94,1445.475,467.27,1
36.301344,0.038897,0.003608,0.675468,57.9566,12.6972,1439.475,467.6,1
37.968204,0.055837,0.003638,0.720616,58.1426,15.662,1436.425,468.37,1
39.786377,0.080943,0.003569,0.770281,57.5787,16.679,1432.575,468.7,1
40.640784,0.103447,0.003557,0.800872,57.3062,16.679,1429.3,469.47,1
40.637801,0.12127,0.003459,0.819586,57.2935,17.204,1427.975,469.8,1
39.955439,0.126507,0.003367,0.834913,57.3495,17.8564,1426.825,470.57,1
38.96266,0.12437,0.003249,0.829314,56.9838,17.778,1423.475,470.9,1
38.273866,0.114391,0.003158,0.808978,57.2751,15.81,1416.775,471.6,1
37.705174,0.098329,0.003133,0.783522,57.1573,15.81,1414.7,471.9,1
37.580804,0.084713,0.003161,0.754828,56.197,15.81,1409.15,472.6,1
37.631028,0.075476,0.003231,0.747877,55.8438,13.8512,1401.45,472.9,1
37.972983,0.075939,0.003251,0.742627,56.4076,14.334,1395.125,473.56,1
38.796343,0.086123,0.003231,0.74121,55.4159,15.6132,1394.5,474,1
39.944879,0.09928,0.003262,0.739027,55.8621,17.532,1386.3,474.7,1
41.808728,0.115943,0.00338,0.723017,55.2238,16.6396,1379.525,475,1
43.293233,0.132995,0.003422,0.715578,54.8645,16.2592,1377.925,475.77,1
44.951252,0.154521,0.003423,0.737505,55.0445,19.073,1378.375,476.1,1
45.760774,0.170288,0.003396,0.76895,55.757,19.109,1378.25,476.8,1
46.534761,0.178113,0.0034,0.779659,55.9117,19.04,1377.05,477.1,1
46.962855,0.178442,0.003462,0.775581,55.4284,19.073,1375.475,477.8,1
47.31877,0.176949,0.003456,0.765301,55.9244,19.1256,1376.75,478.1,1
47.553338,0.175933,0.003458,0.758877,55.0256,19.0736,1378.725,478.8,1
47.827441,0.175851,0.003449,0.753739,55.5153,19.1652,1382.45,479.1,1
47.824206,0.17659,0.003463,0.751633,55.515,19.155,1382.55,479.73,1
47.845518,0.179351,0.003435,0.754558,56.265,19.155,1384.525,480,1
48.111194,0.181013,0.003452,0.755732,56.6496,19.155,1385.125,480.49,1
48.180059,0.18125,0.003466,0.755978,56.1658,19.3748,1384.65,480.7,1
48.20756,0.179786,0.003387,0.758618,55.6394,19.296,1385.575,481.33,1
48.576296,0.174076,0.003376,0.778409,55.317,19.45,1387.7,481.6,1
48.862307,0.167055,0.003371,0.788554,54.8213,19.483,1390.675,482.16,1
48.969249,0.157075,0.003355,0.795964,55.5836,19.4634,1391.275,482.4,1
49.280795,0.149376,0.003418,0.801084,55.3357,19.6244,1394.775,482.88,1
49.46674,0.142606,0.003415,0.801558,55.8811,19.8376,1400.3,483.2,1
49.601521,0.137774,0.003405,0.806134,56.3207,19.6868,1405.325,483.48,1
49.850514,0.134206,0.003435,0.818001,56.866,19.9324,1411.825,483.6,1
50.02151,0.130192,0.003452,0.819873,57.1137,19.811,1417.025,483.88,1
50.123907,0.125119,0.003481,0.825224,56.2403,19.8634,1419.325,484,1
50.220623,0.122204,0.003487,0.822664,56.9591,19.9032,1422.6,484.42,1
50.401301,0.119669,0.003553,0.823245,56.2775,19.959,1428.275,484.6,1
50.43706,0.117696,0.003557,0.825539,54.7529,19.9554,1430.2,485.09,1
50.368282,0.115264,0.003569,0.822092,57.1015,19.8764,1431.35,485.3,1
50.565743,0.112966,0.003617,0.824395,56.4632,19.9554,1436.3,485.86,1
50.772631,0.111023,0.003635,0.829042,58.0126,20.1392,1436.925,486.1,1
50.749942,0.110686,0.003647,0.825553,56.0172,20.0242,1436.3,486.8,1
50.745802,0.109858,0.003606,0.826442,57.3681,20.1752,1438.225,487.1,1
50.771298,0.108517,0.003611,0.833889,57.3369,20.1224,1439.7,487.66,1
50.937379,0.106852,0.003645,0.83385,57.2318,20.1788,1444.35,487.9,1
51.13855,0.103889,0.003685,0.835175,57.1201,20.0508,1449.975,488.32,1
51.141654,0.102668,0.003613,0.837601,57.5168,20.0312,1452.725,488.5,1
51.284155,0.101891,0.003632,0.841245,58.1612,20.09,1457.8,488.92,1
51.410126,0.100379,0.003604,0.843935,58.3471,20.2078,1462.875,489.1,1
51.449091,0.098324,0.00363,0.846268,59.1651,20.188,1459.675,489.52,1
51.438146,0.095938,0.003645,0.844994,58.4401,20.2144,1462.475,489.7,1
51.300419,0.095421,0.003606,0.841085,57.9256,20.205,1459.925,490.4,1
51.395382,0.094836,0.00362,0.839915,58.9544,20.1782,1460.925,490.7,1
51.437842,0.093681,0.003609,0.840725,58.7252,20.3324,1461.7,491.4,1
51.452086,0.093679,0.003584,0.839062,58.9914,20.4246,1461.325,491.7,1
51.476336,0.093447,0.003635,0.839704,58.9482,20.27,1463.95,492.26,1
51.325341,0.09386,0.003601,0.836857,59.6111,20.27,1463,492.5,1
51.258047,0.094409,0.003579,0.83626,58.9731,20.2438,1459.525,493.2,1
51.294796,0.09449,0.00356,0.838359,58.4462,20.2244,1461.225,493.5,1
51.347699,0.094499,0.003562,0.839373,58.9419,20.146,1458.675,494.2,1
51.249706,0.094351,0.003548,0.838644,58.7127,20.254,1459.575,494.5,1
51.19162,0.094307,0.003521,0.84272,58.725,20.1948,1460.225,495.2,1
51.132876,0.094379,0.003444,0.841325,58.4896,20.2046,1461.15,495.5,1
51.062478,0.094419,0.003465,0.838577,57.8886,20.1816,1459.575,496.2,1
51.026648,0.092871,0.003501,0.840468,58.6447,20.1522,1458.65,496.5,1
50.915854,0.092723,0.003495,0.837332,58.3285,20.139,1457.45,497.13,1
50.992182,0.092689,0.003484,0.836267,58.5082,20.2244,1460.325,497.4,1
51.083548,0.092628,0.003469,0.83679,58.6136,20.1586,1458.85,498.03,1
50.922696,0.093816,0.003421,0.832422,57.7274,20.2408,1461.325,498.3,1
50.849396,0.094175,0.003463,0.834726,58.3534,20.1684,1458.575,498.86,1
50.854581,0.094724,0.003494,0.839783,57.6407,20.09,1454.975,499.1,1
50.637729,0.096953,0.00351,0.837928,57.6345,20.0964,1453.575,499.94,1
50.407498,0.097953,0.003508,0.82646,58.0621,20.1523,1452.525,500.3,1
50.361064,0.099599,0.003483,0.817009,58.1551,20.057,1450.1,501,1
50.278612,0.103793,0.003578,0.804511,58.1983,20.0604,1450.7,501.3,1
50.166993,0.109246,0.003632,0.791115,58.5701,20.074,1450.625,502,1
50.078638,0.114714,0.003623,0.788907,58.1178,20.008,1448.175,502.3,1
49.787084,0.121392,0.003607,0.78763,58.1363,20.074,1447.325,503,1
49.945722,0.127181,0.003581,0.781949,57.7585,20.074,1439.7,503.3,1
50.007632,0.130571,0.003586,0.778443,57.0271,20.1718,1439.275,504.21,1
49.998003,0.131214,0.003533,0.784352,57.4238,20.0208,1437,504.6,1
49.905428,0.127177,0.003476,0.804818,58.0806,20.1558,1436.325,505.37,1
49.877473,0.128912,0.003468,0.817013,57.6903,20.0176,1435,505.7,1
50.009069,0.123243,0.003488,0.821635,57.5415,20.077,1437.225,506.33,1
50.109786,0.118535,0.003492,0.826864,56.835,19.9622,1436.775,506.6,1
50.134759,0.113317,0.003525,0.82054,57.6533,20.0014,1437.85,507.23,1
50.131562,0.110142,0.003519,0.827025,57.9442,20.159,1438.425,507.5,1
50.191798,0.107558,0.00352,0.832416,57.3989,19.9488,1441.275,508.06,1
50.265491,0.106004,0.003542,0.831541,56.9838,20.2408,1440.75,508.3,1
50.288667,0.104482,0.000215,0.82547,56.7545,19.9814,1442.525,508.86,1
50.313362,0.102218,0.004569,0.827742,57.5106,20.0998,1446.65,509.1,1
50.485999,0.100155,0.00422,0.837207,57.5974,20.139,1447.3,509.66,1
50.573646,0.099153,0.003942,0.814142,57.9444,20.1292,1449.5,509.9,1
50.505796,0.097147,0.003809,0.786028,57.8947,20.0146,1450.875,510.32,1
50.489434,0.096718,0.003705,0.836431,58.4338,20.0704,1450.1,510.5,1
50.552899,0.096549,0.003682,0.834403,58,20.0834,1452.45,510.99,1
50.547427,0.096609,0.003674,0.833059,58.475111,20.109667,1452.527778,511.2,1
50.619063,0.094848,0.00364,0.833258,58.5143,20.0934,1453.475,511.76,1
50.601036,0.093274,0.00361,0.838699,57.7336,20.1196,1453.725,512,1
50.615576,0.092461,0.0036,0.841889,58.0125,20.103,1451.75,512.49,1
50.675133,0.092288,0.003613,0.838509,58.3966,20.106,1453.7,512.7,1
50.637243,0.092267,0.003661,0.834916,58.3471,20.1126,1453.8,513.4,1
50.554136,0.092338,0.003621,0.834739,58.2169,20.1128,1454.575,513.7,1
50.608444,0.092617,0.00356,0.838808,58.3036,20.031,1455.55,514.4,1
50.753373,0.093054,0.003589,0.830844,58.3904,20.0968,1456.1,514.7,1
50.714279,0.094938,0.003577,0.824332,58.3655,20.1228,1454.325,515.4,1
50.566477,0.095364,0.00361,0.827741,58.6012,20.1032,1454.725,515.7,1
50.43501,0.095803,0.003604,0.831045,58.1427,20.1652,1456.175,516.4,1
50.515063,0.096151,0.003565,0.82977,58.2356,20.1586,1453.65,516.7,1
50.526378,0.096111,0.003583,0.832348,58.6385,20.139,1455.55,517.4,1
50.508601,0.095723,0.003556,0.833358,58.9543,20.1096,1455.125,517.7,1
50.596681,0.095411,0.003558,0.834667,58.5082,20.0672,1452.6,518.47,1
50.616606,0.09556,0.003532,0.831226,58.0744,20.0932,1451.725,518.8,1
50.595761,0.09556,0.003484,0.831523,57.9071,20.1428,1453.925,519.57,1
50.613549,0.095576,0.003458,0.832401,58.4401,20.1262,1455,519.9,1
50.616649,0.095805,0.003504,0.829718,58.372,20.1914,1455.025,520.53,1
50.634714,0.095733,0.00348,0.832714,58.0123,20.1458,1458.025,520.8,1
50.777401,0.095114,0.003463,0.828919,58.6569,20.156,1457,521.43,1
50.745232,0.093307,0.003452,0.83456,58.4524,20.123,1457.4,521.7,1
50.614587,0.092946,0.003437,0.839696,58.4151,20.1294,1457.7,522.47,1
50.600721,0.092572,0.00342,0.841359,58.9169,20.149,1457.45,522.8,1
50.09663,0.092344,0.0034,0.84155,59.4686,20.1716,1460.525,523.43,1
48.680453,0.092131,0.003361,0.83758,58.6756,20.1948,1457.7,523.7,1
45.422836,0.091967,0.003317,0.83676,58.0992,20.1224,1458.075,524.4,1
41.288578,0.092151,0.003191,0.833224,58.1982,20.172,1459.275,524.7,1
37.074231,0.08945,0.003027,0.784013,58.6198,20.1456,1458,525.47,1
34.208937,0.081312,0.002948,0.639236,58.8428,14.9732,1448.45,525.8,1
32.041046,0.068952,0.002888,0.568166,57.8638,10.286,1441.375,526.43,1
31.77299,0.057343,0.00288,0.525261,58.2974,10.2696,1433.7,526.7,1
33.25708,0.047786,0.002926,0.519163,58.2849,9.8566,1424.375,527.26,1
35.443261,0.047456,0.003069,0.570236,56.6988,10.801,1418.225,527.5,1
38.306082,0.069881,0.003162,0.621468,56.8784,12.07,1410.95,528.2,1
40.299079,0.111038,0.003221,0.637399,56.4384,15.5078,1409.3,528.5,1
41.871112,0.170114,0.003228,0.687459,55.472,19.7752,1409.6,529.27,1
42.970205,0.211126,0.00317,0.739178,56.0108,19.8442,1411.525,529.6,1
44.378517,0.230249,0.003102,0.780613,56.7111,19.8736,1407.3,530.3,1
45.161514,0.223545,0.003135,0.820947,56.7732,17.8858,1408.875,530.6,1
46.145734,0.200231,0.003185,0.799309,56.5997,16.095,1405.625,531.37,1
46.734938,0.182898,0.003186,0.780884,56.3704,19.8736,1403.825,531.7,1
47.189482,0.168166,0.003211,0.795916,55.8994,19.8608,1403.375,532.4,1
47.002994,0.158688,0.003194,0.802079,56.104,19.8272,1400.525,532.7,1
46.26732,0.148671,0.003161,0.80489,56.5563,19.719,1404.225,533.4,1
45.506508,0.140384,0.003165,0.812859,56.2775,19.8504,1403.85,533.7,1
44.253537,0.129738,0.00307,0.838667,56.8598,19.729,1405.05,534.47,1
43.014849,0.118499,0.003035,0.848358,56.9714,17.3774,1402.575,534.8,1
42.915181,0.105907,0.003037,0.831051,56.2898,16.5508,1401.8,535.5,1
43.976175,0.098566,0.003149,0.808225,55.9116,16.295,1400.1,535.8,1
45.095325,0.096737,0.003273,0.784258,55.7757,14.9664,1398.775,536.5,1
45.96611,0.106846,0.003317,0.7552,56.5066,18.2566,1397.15,536.8,1
46.92943,0.125186,0.003327,0.766264,55.9055,19.68,1399.5,537.5,1
47.492789,0.138396,0.003307,0.788307,56.6306,19.7388,1401.15,537.8,1
47.861467,0.144334,0.003354,0.797205,55.8684,19.9034,1402.975,538.5,1
48.15891,0.144437,0.003328,0.802566,56.0234,19.7586,1404.55,538.8,1
48.344887,0.14029,0.003368,0.811464,56.3083,19.7488,1404.175,539.5,1
48.573921,0.135664,0.003338,0.808305,55.1064,19.6966,1405.975,539.8,1
48.774242,0.12824,0.003395,0.80989,55.224,19.831,1408.85,540.43,1
48.741297,0.124002,0.003422,0.813577,56.4323,19.7786,1408.225,540.7,1
48.774238,0.119673,0.00343,0.807166,56.5872,19.582,1409.45,541.33,1
48.977928,0.117393,0.003399,0.812528,56.8227,19.788,1412.625,541.6,1
49.112707,0.116932,0.003382,0.812086,56.1038,19.8176,1413.5,542.23,1
49.004032,0.116558,0.003389,0.812316,56.742,19.7814,1414.55,542.5,1
48.91314,0.116397,0.003409,0.814915,56.1909,19.7784,1416.4,543.2,1
48.773814,0.116662,0.003421,0.817283,55.8933,19.8176,1413.6,543.5,1
48.697194,0.116714,0.003458,0.817179,56.11,19.746,1410.625,544.34,1
48.605892,0.116417,0.003425,0.804632,55.8496,19.6998,1406.575,544.7,1
48.540404,0.116489,0.003433,0.803601,56.7113,19.664,1405.3,545.54,1
48.566622,0.117941,0.003442,0.79952,56.3951,19.9782,1401,545.9,1
48.374821,0.118387,0.003396,0.797052,56.9838,19.9488,1399.7,546.74,1
48.290893,0.120271,0.003416,0.797395,56.2278,19.8802,1398.625,547.1,1
48.232911,0.120519,0.003358,0.800912,56.3642,19.86,1394.95,548.08,1
48.066406,0.122221,0.003379,0.796045,56.3148,19.6082,1392.475,548.5,1
47.857327,0.123774,0.003368,0.798077,55.7816,19.4964,1391.125,549.34,1
47.686708,0.125366,0.003339,0.796996,55.67,19.5878,1390.225,549.7,1
47.542744,0.12784,0.003394,0.798372,55.3975,19.68,1387.4,550.54,1
47.463112,0.129887,0.003356,0.797542,55.4098,19.4304,1386.175,550.9,1
47.46152,0.131379,0.003303,0.796391,54.66,19.1978,1382.075,551.74,1
47.467385,0.131276,0.003369,0.793957,55.9489,19.424,1382.275,552.1,1
47.423608,0.131196,0.003343,0.787707,55.8498,19.0894,1379.875,553.01,1
47.265013,0.132915,0.003357,0.789805,55.2551,19.2306,1379.7,553.4,1
47.057982,0.1355,0.003404,0.790462,55.4594,19.2077,1379.05,554.31,1
46.971961,0.137041,0.003407,0.789324,54.8957,19.155,1377.5,554.7,1
46.921048,0.137326,0.003349,0.793975,54.5982,19.1752,1374.45,555.54,1
46.893127,0.138385,0.003368,0.793093,55.1558,19.0962,1375.1,555.9,1
46.815937,0.138947,0.003396,0.778993,53.9228,19.0962,1373.9,556.6,1
46.619559,0.141352,0.003437,0.760844,54.053,19.1024,1369.6,556.9,1
46.494014,0.145978,0.003478,0.754387,54.4433,19.1192,1368.7,557.74,1
46.42947,0.152743,0.003479,0.748058,54.0404,19.0996,1367.15,558.1,1
46.368699,0.161444,0.003482,0.741938,55.4966,19.0892,1363.025,559.01,1
46.33989,0.168466,0.00351,0.737972,54.2696,19.2436,1362.05,559.4,1
46.260899,0.17618,0.003483,0.73945,54.0592,18.975,1359.5,560.24,1
46.233665,0.182979,0.003452,0.74073,54.2575,19.1354,1356.35,560.6,1
46.260957,0.186597,0.003391,0.743735,53.5571,19.0206,1357.025,561.51,1
46.339645,0.188002,0.003412,0.756851,53.0864,19.1586,1354.225,561.9,1
46.333558,0.186779,0.003427,0.766455,53.1853,18.9418,1356.45,562.74,1
46.148096,0.18261,0.003425,0.774209,52.3489,18.929,1353.675,563.1,1
46.082478,0.176988,0.003445,0.775801,53.458,18.8762,1349.925,563.87,1
46.106477,0.172384,0.003467,0.777438,53.9413,18.9944,1352.35,564.2,1
46.081714,0.16994,0.00344,0.773845,54.3006,18.876,1352.425,564.97,1
46.186951,0.168525,0.003492,0.777404,54.4682,18.8534,1351.125,565.3,1
46.217547,0.168299,0.003512,0.777026,54.4,19.0832,1348.4,566.07,1
46.030487,0.168468,0.003475,0.773098,54.4371,18.8992,1347.725,566.4,1
45.942325,0.168365,0.0035,0.775388,54.0713,18.8466,1349.975,567.06,1
46.044802,0.168131,0.00351,0.77558,53.7988,18.8662,1348.175,567.5,1
46.112895,0.166785,0.003485,0.769095,53.6439,18.8402,1348.3,568.2,1
46.05819,0.164687,0.003511,0.772843,53.774,18.86,1348.95,568.5,1
46.03091,0.16364,0.003521,0.779433,53.9537,18.8636,1348.75,569.34,1
46.049736,0.16282,0.00352,0.7781,54.1457,18.8766,1346.925,569.7,1
46.055583,0.162785,0.003515,0.774968,53.8234,18.8438,1345.925,570.4,1
45.964165,0.162454,0.003493,0.772704,53.6934,18.7978,1345.775,570.7,1
45.879308,0.162252,0.003567,0.772046,53.0736,18.8402,1343.65,571.4,1
45.960422,0.16225,0.00355,0.775145,52.9498,18.7584,1343.425,571.7,1
46.019792,0.161517,0.003491,0.774538,52.6462,18.7092,1341.25,572.4,1
45.915179,0.16003,0.0035,0.772128,53.6376,18.7454,1336.925,572.7,1
45.917179,0.159235,0.003478,0.776857,53.7927,18.742,1338.35,573.4,1
45.901062,0.159168,0.00352,0.778642,53.4827,18.6996,1339.975,573.7,1
46.017685,0.159241,0.003505,0.771073,53.3279,18.7318,1341.275,574.33,1
46.145431,0.158873,0.003456,0.771828,52.9065,18.8374,1343.6,574.6,1
46.175847,0.158737,0.003409,0.780096,53.5075,18.811,1347.575,575.16,1
46.284871,0.159996,0.003386,0.777079,53.7741,18.844,1350.775,575.4,1
46.336708,0.161103,0.003403,0.772129,53.5819,18.909,1351.975,575.89,1
46.406812,0.162821,0.003407,0.77195,54.6291,19.027,1354.875,576.1,1
46.559691,0.162651,0.003311,0.779073,53.5137,19.1816,1357.9,576.52,1
46.704625,0.162747,0.003405,0.781408,54.1209,19.3648,1364.875,576.7,1
46.920871,0.161055,0.003347,0.786838,55.0008,19.4534,1367.725,577.33,1
47.063626,0.15479,0.003359,0.788346,54.8583,19.1682,1370.3,577.6,1
47.076155,0.149275,0.003408,0.791754,55.1745,19.0962,1375.975,578.16,1
47.266743,0.142963,0.003372,0.799615,54.4061,19.1424,1374.925,578.4,1
47.423479,0.13952,0.003315,0.798209,53.8173,19.221,1379.025,578.89,1
47.539949,0.138263,0.003366,0.795345,53.8546,19.2702,1379.525,579.1,1
47.683183,0.136954,0.003389,0.794094,53.7181,19.4272,1384.25,579.73,1
47.95692,0.135455,0.003368,0.798558,53.5696,19.3718,1387.425,580,1
48.17632,0.133764,0.003396,0.802071,53.7556,19.408,1390.025,580.49,1
48.394016,0.131207,0.003344,0.804919,53.1295,19.7392,1396.6,580.7,1
48.586994,0.129289,0.003429,0.808271,54.5919,19.9062,1397.35,581.19,1
48.63896,0.125971,0.003482,0.80767,54.7034,19.9392,1403.05,581.4,1
48.660917,0.12276,0.003478,0.813381,55.5773,19.9982,1404.15,582.03,1
48.841169,0.121808,0.003521,0.819169,54.3751,19.8076,1410.7,582.3,1
48.902263,0.121807,0.003508,0.810543,56.1101,19.6868,1412.625,582.86,1
49.029474,0.121685,0.003597,0.790746,56.1226,19.8044,1416.85,583.1,1
49.202476,0.124791,0.003638,0.782814,56.5873,19.8146,1420.85,583.59,1
49.410314,0.131271,0.003655,0.777487,55.9924,19.8734,1423.65,583.8,1
49.639794,0.136323,0.003729,0.777639,56.3951,19.8994,1427.8,584.36,1
49.813576,0.140843,0.00366,0.783379,57.5044,19.86,1430.625,584.6,1
50.01331,0.143626,0.003624,0.790287,56.9466,19.9588,1433.675,585.09,1
50.20285,0.144521,0.003715,0.797344,57.5416,20.057,1439.525,585.3,1
50.249049,0.142125,0.003695,0.809593,57.1512,20.175,1440.9,585.79,1
50.455827,0.137271,0.003636,0.82699,56.488,20.0148,1445.3,586,1
50.701208,0.132651,0.003657,0.835792,55.9676,20.0014,1451.6,586.56,1
50.936033,0.123606,0.003617,0.839807,56.1597,20.106,1455.275,586.8,1
51.131216,0.11729,0.003592,0.840008,56.7795,20.1916,1459.375,587.29,1
51.296049,0.110222,0.003739,0.846756,56.7545,20.2078,1464.65,587.5,1
51.13668,0.105504,0.003758,0.849588,56.1288,20.4573,1467.9,587.99,1
50.991252,0.100952,0.003794,0.851024,56.4261,20.5918,1473.3,588.2,1
51.248264,0.097749,0.003794,0.86086,57.0706,20.4608,1471.925,588.62,1
51.545788,0.095579,0.003726,0.863374,56.8538,19.6146,1477.725,588.8,1
51.755188,0.094297,0.003817,0.867113,58.7064,19.467,1484.075,589.29,1
52.107464,0.092185,0.003891,0.850953,57.3432,19.8176,1488.6,589.5,1
52.33479,0.089669,0.003876,0.850422,57.9567,20.815,1495.725,589.92,1
52.5269,0.088152,0.003892,0.848348,57.808,20.887,1496.675,590.1,1
52.603299,0.088015,0.003903,0.846677,59.2455,20.9228,1505.125,590.66,1
52.539619,0.086079,0.00393,0.851858,58.7932,20.9756,1506.05,590.9,1
52.613336,0.085704,0.003955,0.850271,57.8202,21.225,1509.425,591.39,1
52.715618,0.083533,0.00387,0.851127,58.5638,21.2429,1513.65,591.6,1
52.605067,0.082024,0.003871,0.845835,58.2107,21.0612,1518.5,592.09,1
52.524796,0.080026,0.003866,0.841892,58.7498,21.1922,1515.05,592.3,1
52.470868,0.079758,0.003879,0.842842,59.5987,21.3788,1516.55,593.14,1
52.49888,0.079843,0.003951,0.84077,59.8962,21.4116,1516.3,593.5,1
52.541886,0.07944,0.003863,0.841526,58.3905,21.2086,1510.825,594.48,1
52.337923,0.077964,0.003851,0.846665,60.0326,21.2314,1507,594.9,1
52.0911,0.077945,0.003877,0.84691,59.3571,21.1002,1501.175,596.09,1
51.926581,0.077977,0.003802,0.845904,59.7103,20.8836,1499.525,596.6,1
51.677948,0.078093,0.00387,0.838077,59.5182,20.8216,1486.45,597.93,1
51.515244,0.07889,0.003815,0.834458,58.2912,20.7558,1490.525,598.5,1
51.309121,0.081103,0.003764,0.83361,58.4152,20.8314,1481.65,599.76,1
50.868076,0.081463,0.003825,0.831203,58.5142,20.854,1476.525,600.3,1
50.674316,0.081382,0.003853,0.826559,58.1673,20.9082,1473.175,601.42,1
50.494948,0.081843,0.003787,0.827005,58.5081,20.92,1466.95,601.9,1
50.444469,0.083077,0.003764,0.826999,57.1759,20.2574,1461.55,603.02,1
50.095095,0.084277,0.003718,0.829872,57.9258,20.2082,1459.275,603.5,1
49.631405,0.085758,0.003681,0.824024,56.7544,20.0044,1451.375,604.62,1
49.497981,0.086619,0.003674,0.822674,57.492,20.2378,1444.3,605.1,1
49.292588,0.088645,0.003668,0.819408,57.306,19.9162,1442.1,606.22,1
49.037672,0.092031,0.003674,0.815514,57.0892,19.936,1433.175,606.7,1
48.882365,0.09515,0.003675,0.816532,56.8596,19.8866,1420.55,607.75,1
48.696372,0.098045,0.003647,0.815836,57.2566,19.9226,1426.05,608.2,1
48.725249,0.099883,0.003652,0.809397,56.4015,19.8668,1417.125,609.25,1
48.864737,0.101286,0.003654,0.803303,57.2689,19.8736,1419.775,609.7,1
49.010525,0.102823,0.003704,0.806904,57.6841,19.916,1418.75,610.33,1
49.156074,0.105219,0.003693,0.816189,57.5043,19.8934,1422.15,610.6,1
49.181747,0.10676,0.003622,0.816502,58.4834,19.9588,1422.2,611.02,1
49.427215,0.10934,0.003702,0.815809,59.797,19.9586,1424.8,611.2,1
49.867216,0.111968,0.003744,0.810355,57.3185,20.1034,1439.175,611.41,1
50.311062,0.114862,0.003761,0.800755,57.8762,20.0898,1447.65,611.5,1
50.785919,0.118153,0.003797,0.796811,58.7315,20.3034,1458,611.5,1
51.415129,0.122255,0.003792,0.799066,58.9543,20.9098,1474.525,611.5,1
51.7684,0.124107,0.003851,0.801448,59.0536,20.8378,1488.85,611.22,1
51.63112,0.123943,0.003862,0.80966,58.6384,20.9068,1503.35,611.1,1
50.728836,0.12215,0.003794,0.815999,60.1192,21.2232,1517.25,610.61,1
48.827536,0.11751,0.003719,0.820185,60.0824,21.1232,1539.625,610.4,1
46.144692,0.111099,0.003726,0.837407,61.6127,21.2676,1558.775,609.56,1
43.552952,0.101968,0.003607,0.840112,61.8729,20.6476,1579.95,609.2,1
42.145224,0.089943,0.003624,0.690434,63.1431,18.9616,1589.675,608.57,1
42.144081,0.084598,0.003631,0.610295,61.2534,8.6494,1590.1,608.3,1
41.597532,0.08592,0.003637,0.706729,60.9249,13.176,1589.9,608.23,1
40.5249,0.094181,0.0037,0.811593,62.7218,18.3548,1587.2,608.2,1
39.252037,0.101395,0.003527,0.878305,63.5834,18.6634,1590.225,608.76,1
38.455259,0.101953,0.003576,0.85643,62.7093,17.751,1585.925,609,1
37.933744,0.093866,0.003649,0.763621,63.0502,12.897,1579.225,609.77,1
37.332352,0.082687,0.003719,0.773343,62.4677,13.474,1573.4,610.1,1
36.330038,0.073245,0.003696,0.812532,61.7923,15.4488,1567.475,610.73,1
36.046305,0.069328,0.003695,0.827872,62.3439,16.997,1568.725,611,1
37.268697,0.066239,0.003786,0.75727,62.3936,13.799,1565.2,611.7,1
39.536525,0.065474,0.003896,0.651249,63.2795,11.421,1556.9,612,1
42.702927,0.075364,0.003816,0.675579,62.0648,11.7128,1547.75,612.63,1
45.176319,0.098641,0.003941,0.726944,62.6289,17.735,1546.3,612.9,1
46.670332,0.126244,0.004008,0.777398,61.8048,21.2019,1543.575,613.6,1
47.174889,0.139934,0.00398,0.81097,61.6186,21.1134,1545.375,613.9,1
46.818348,0.141303,0.003973,0.8258,61.7552,21.1562,1541.375,614.81,1
46.618909,0.132517,0.00395,0.844703,61.5879,20.9066,1541.35,615.2,1
47.008242,0.115498,0.00397,0.871642,61.1168,18.3584,1531.2,615.97,1
47.874757,0.103765,0.004007,0.857509,60.578,15.8884,1527.825,616.3,1
49.086556,0.09903,0.004019,0.824022,61.4701,17.63,1521.925,617.14,1
49.791403,0.099979,0.004095,0.831369,59.9396,19.503,1521.675,617.5,1
50.561058,0.104602,0.004214,0.839418,60.5593,19.48,1520.125,618.55,1
51.158646,0.106435,0.004125,0.832093,60.4291,20.9788,1515.725,619,1
51.603565,0.106156,0.004105,0.827146,60.4106,21.2972,1516.325,619.91,1
51.914107,0.103581,0.004132,0.82957,60.0201,21.3822,1517.55,620.3,1
52.22211,0.098579,0.004121,0.827917,60.2372,21.3298,1512.525,620.93,1
52.255707,0.095091,0.004208,0.832847,60.7328,21.1673,1515.95,621.2,1
52.322214,0.092153,0.004136,0.833535,59.7227,21.1758,1516.625,621.97,1
52.41087,0.089708,0.004064,0.833395,59.8715,21.2938,1512.075,622.3,1
52.417709,0.087886,0.004116,0.828481,59.5058,21.238,1511.85,623.07,1
52.270433,0.087274,0.004135,0.832501,60.6584,21.1004,1511.825,623.4,1
52.151153,0.087205,0.004169,0.833854,60.4043,21.2214,1510.775,624.17,1
52.109039,0.087279,0.004158,0.834544,59.6856,21.1364,1500.575,624.5,1
52.014107,0.087399,0.004084,0.83531,60.2249,20.946,1495.4,625.41,1
51.883463,0.087983,0.004094,0.836085,60.3176,20.9134,1493.375,625.8,1
51.802049,0.089408,0.004035,0.833507,59.3262,20.9034,1497.125,626.57,1
51.702221,0.089515,0.004028,0.831048,59.1031,20.815,1484.575,626.9,1
51.366178,0.089824,0.004025,0.823142,59.4007,20.7526,1485.55,627.74,1
