CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
18.129721,0.014704,0.006015,0.363975,60.8567,7.052,1537.05,61,3
17.884727,0.014659,0.006011,0.364203,60.6956,6.9943,1536.125,60.8,3
17.574547,0.014655,0.006015,0.345568,60.5593,6.765,1535.9,60.8,3
17.297887,0.014561,0.005988,0.328197,60.5035,6.0254,1533.1,60.5,3
17.081819,0.013673,0.005932,0.325303,60.3982,6.1534,1532.35,60.5,3
17.049376,0.012596,0.006007,0.322353,60.4355,6.232,1532.075,60.4,3
17.082397,0.012611,0.005991,0.32271,60.6523,6.2288,1531.3,60.4,3
17.125028,0.012555,0.00597,0.326077,60.6089,6.2595,1531.7,60.3,3
17.268528,0.012547,0.005978,0.332084,60.6089,6.3894,1532.65,60.3,3
17.310708,0.01262,0.006059,0.339002,60.6463,6.4833,1533.05,60.1,3
17.280758,0.01263,0.006032,0.339614,60.7948,6.5847,1536.425,60.1,3
17.367092,0.012564,0.006079,0.33634,60.8196,6.3698,1537.45,59.4,3
17.415106,0.012567,0.006043,0.333507,60.6026,6.4193,1540.575,59.4,3
17.408719,0.01256,0.006079,0.33355,60.6709,6.4206,1542.35,59,3
17.692329,0.012526,0.006094,0.333441,60.6833,6.3798,1543.475,59,3
17.870144,0.012717,0.006137,0.341208,60.962,6.4945,1544.65,58.6,3
18.157172,0.012989,0.006149,0.338484,60.9436,6.5368,1546.325,58.6,3
18.369737,0.012932,0.006145,0.343101,61.2471,6.65,1546.925,58.1,3
18.577681,0.012997,0.006184,0.353102,61.1108,6.9371,1548.875,58.1,3
18.778679,0.013042,0.006197,0.356846,61.1849,7.1159,1550.325,57.8,3
18.865529,0.013294,0.006171,0.362001,61.2965,7.0765,1550.625,57.8,3
18.931676,0.013509,0.006169,0.362243,61.2594,7.1324,1549.725,57.5,3
19.006636,0.01369,0.006204,0.362622,61.2656,7.0374,1549.35,57.5,3
18.993083,0.013823,0.006194,0.361461,61.2408,7.093,1549.55,57.5,3
19.216816,0.013878,0.006181,0.361496,61.2222,7.085,1550.8,57.5,3
19.557362,0.013963,0.006209,0.360303,61.3152,7.0161,1552.2,57.2,3
20.302455,0.014141,0.006251,0.358463,61.0982,6.88,1554.575,57.2,3
21.100849,0.014193,0.006394,0.378136,61.4392,7.3094,1555.775,56.9,3
21.869185,0.014968,0.00649,0.404779,61.7304,7.8247,1557.775,56.9,3
22.291017,0.015915,0.006648,0.438612,61.7428,8.5035,1562.325,56.7,3
23.457669,0.017528,0.006751,0.466818,61.9969,9.3545,1567.3,56.7,3
24.84239,0.017902,0.006977,0.477653,61.9474,9.2329,1571.7,56.4,3
26.812742,0.021361,0.007819,0.470354,62.3068,9.1595,1576.75,56.4,3
28.037106,0.027464,0.008712,0.472506,62.0217,8.2606,1581.45,55.9,3
28.705265,0.041921,0.008948,0.533814,62.7528,11.6492,1592.45,55.9,3
28.77582,0.056503,0.008784,0.617151,63.0255,13.973,1601.6,55.3,3
28.244669,0.068491,0.00842,0.628534,63.5398,11.5196,1609.15,55.3,3
27.108911,0.070799,0.008103,0.589229,63.701,10.3141,1615.95,54.7,3
25.504757,0.063135,0.00785,0.554998,64.0606,9.9545,1622.175,54.7,3
23.622096,0.054226,0.007617,0.534355,64.079,9.8319,1628.075,54.7,3
21.892237,0.042966,0.007416,0.483148,64.5003,8.8804,1630.725,54.7,3
20.462522,0.034681,0.007201,0.403486,64.2464,7.487,1631.675,53.9,3
19.10529,0.028188,0.007021,0.326362,64.4136,5.9844,1627.65,53.9,3
18.42334,0.02351,0.006933,0.275545,64.2835,5.4562,1625.4,53.9,3
18.563195,0.019581,0.006881,0.260727,63.9675,5.363,1622.325,53.9,3
19.204674,0.017705,0.006899,0.283558,63.9985,5.643,1618.85,53.9,3
20.279632,0.01699,0.006893,0.333642,63.8621,6.4351,1616.65,53.9,3
21.365887,0.016762,0.006991,0.391921,64.073,7.708,1617.675,53.4,3
21.982868,0.015104,0.007054,0.443991,64.0666,8.587,1618.875,53.4,3
22.065709,0.01614,0.007072,0.478571,65.6963,9.2727,1620.725,53.4,3
21.920742,0.016825,0.007058,0.49286,64.3703,9.4135,1624.55,53.4,3
21.710903,0.017202,0.007042,0.48462,64.2711,9.1708,1628.45,53.4,3
20.787788,0.017532,0.006945,0.442501,64.2339,8.2295,1628.5,53.4,3
19.8563,0.017517,0.00691,0.392473,64.1164,7.2735,1627.3,53,3
19.2276,0.017493,0.006851,0.353779,63.9798,6.5878,1626.425,53,3
18.853887,0.017397,0.006874,0.32924,63.918,6.2488,1623.75,53.1,3
18.9884,0.017096,0.006864,0.324226,64.2091,6.257,1622.25,53.1,3
19.500866,0.015594,0.006797,0.330155,63.9117,6.5796,1622.1,53.2,3
20.250203,0.015277,0.006796,0.346229,63.8311,6.8472,1620.35,53.2,3
20.931442,0.015226,0.006852,0.377104,63.7691,7.4045,1619.225,53.2,3
21.119193,0.015321,0.006926,0.408738,63.8746,8.2378,1619.475,53.2,3
20.758752,0.017013,0.006882,0.432402,64.135,8.6869,1622.875,53.2,3
19.820071,0.018597,0.006827,0.438289,63.7692,8.766,1624.85,53.2,3
18.248561,0.019142,0.00679,0.417448,64.203,8.018,1627.775,53.2,3
16.273988,0.019024,0.006824,0.35622,64.0481,7.1422,1629.275,53.2,3
14.334023,0.018106,0.006899,0.240777,64.1473,5.461,1628.2,53.2,3
12.930659,0.016445,0.007106,0.126882,64.1846,3.4114,1626.325,53.2,3
11.809782,0.015663,0.007145,0.07783,64.302,2.7927,1622.55,53.2,3
11.007247,0.015553,0.007213,0.070716,63.8932,2.821,1618.125,53.2,3
9.913855,0.015527,0.007137,0.118042,63.6514,4.0541,1617.5,53.2,3
8.559442,0.015491,0.007169,0.152727,65.2377,4.9592,1615.375,53.2,3
6.873852,0.015516,0.007103,0.104122,63.546,3.5505,1607.6,53.2,3
5.368047,0.014903,0.006915,0.047888,63.0069,1.0693,1593.775,53.2,3
3.886466,0.012508,0.006539,0.016902,63.0129,0.0643,1589.025,53.2,3
2.978594,0.01064,0.006075,0.006652,62.598,0.0575,1580.175,53.2,3
2.32697,0.009199,0.005582,0.003679,62.2262,0.0507,1573.05,51.6,3
2.314521,0.006915,0.005385,0.002609,61.8668,0.0625,1566.175,51.6,3
3.324461,0.00565,0.00543,0.003141,61.6251,0.074,1557.725,51.6,3
6.166291,0.005359,0.005814,0.012282,61.3027,1.0839,1550.075,51.6,3
11.529584,0.005637,0.006647,0.012935,61.2037,0.5512,1541.325,51.6,3
17.371992,0.013584,0.008003,0.050169,60.7576,0.328,1538.85,51.6,3
23.930788,0.039511,0.009397,0.239266,60.8814,5.3285,1540.05,51.6,3
28.315603,0.078255,0.010621,0.436488,61.1789,12.036,1550.525,51.6,3
31.430271,0.128015,0.011197,0.527952,61.4576,14.6045,1561,51.6,3
31.538139,0.152601,0.010877,0.57239,61.8854,17.0002,1571.675,51.6,3
29.669521,0.16227,0.010076,0.592953,62.3873,17.1986,1583.35,51.6,3
27.616748,0.150863,0.009195,0.54936,62.6598,13.0135,1587.025,51.6,3
25.080196,0.126762,0.008423,0.448886,62.7404,8.307,1587.925,51.6,3
22.975698,0.099442,0.007746,0.361775,62.9323,6.3781,1586.95,51.6,3
20.897427,0.07186,0.007261,0.360776,62.6104,7.4375,1589.975,51.6,3
18.957277,0.055161,0.006897,0.347045,62.8272,7.1436,1591.675,51.6,3
17.107402,0.040684,0.006675,0.301306,63.106,6.36,1591.15,51.6,3
16.152012,0.03173,0.006546,0.21504,64.5495,4.969,1591.575,51.6,3
15.810214,0.024267,0.006494,0.138643,63.081,4.0736,1589.75,51.6,3
16.310489,0.020513,0.006515,0.118745,62.9695,4.0769,1587.775,51.6,3
17.89643,0.019389,0.006551,0.184871,62.8644,4.846,1590.325,51.6,3
20.547102,0.019083,0.00672,0.290494,62.7217,7.7262,1592.175,51.6,3
23.81205,0.019764,0.007394,0.327521,62.7217,6.9303,1592.925,51.6,3
26.792494,0.026305,0.008583,0.376896,62.2696,6.9945,1596.275,51.6,3
28.601038,0.048511,0.009793,0.469151,63.0192,11.3733,1603.425,51.6,3
27.365032,0.073992,0.010076,0.549384,63.1929,14.1172,1612.375,51.6,3
23.449561,0.099839,0.009623,0.566736,63.577,16.6295,1623.85,51.6,3
19.747949,0.109102,0.009056,0.435738,64.0729,13.302,1623.075,51.6,3
15.057871,0.105589,0.008413,0.189911,64.0543,4.3047,1614.375,51.6,3
12.389426,0.088863,0.007647,0.058323,63.5212,0.1395,1605.925,51.6,3
11.918636,0.065556,0.007096,0.019357,63.0997,0.0474,1597.175,51.6,3
14.130729,0.049495,0.007071,0.008856,63.453,0.0474,1588.825,51.6,3
19.035083,0.039058,0.007801,0.033631,62.4741,0.197,1586.65,51.6,3
23.680099,0.043842,0.008815,0.211832,62.8209,6.9634,1588.825,51.6,3
28.856844,0.070065,0.009687,0.431757,63.1182,11.8192,1595.65,51.6,3
31.210501,0.102918,0.010156,0.535521,62.9324,14.2925,1605.45,51.6,3
30.028164,0.129044,0.01016,0.590688,63.6762,16.2506,1615.75,51.6,3
26.35149,0.138755,0.00973,0.626528,63.8498,17.4448,1628.225,51.6,3
21.176155,0.130119,0.008993,0.486593,64.3766,15.875,1628.425,51.6,3
18.137485,0.110106,0.008411,0.191791,64.11,3.1275,1624.15,51.6,3
17.006099,0.08429,0.008297,0.053457,64.0544,0.0507,1610.75,51.6,3
18.561483,0.063742,0.008785,0.024322,63.3539,0.4675,1603.525,51.6,3
22.231989,0.050968,0.009584,0.067221,62.7096,1.5776,1602.05,51.6,3
25.944323,0.056048,0.010455,0.258573,62.8953,7.7704,1603.65,51.6,3
29.381106,0.082215,0.010961,0.455612,63.4158,12.251,1611.075,51.6,3
30.24497,0.108321,0.010735,0.557987,63.9366,15.1275,1623.2,51.6,3
29.081755,0.12829,0.010113,0.62177,64.2339,16.7244,1635,51.6,3
26.602636,0.128978,0.009371,0.626636,64.2463,14.4485,1641.2,51.6,3
22.935297,0.112947,0.008657,0.535092,64.3949,10.5843,1641.75,51.6,3
20.380124,0.094602,0.008168,0.378301,64.587,7.3095,1640.775,51.6,3
16.925983,0.070166,0.00791,0.209161,64.5807,4.797,1636.5,51.6,3
14.834417,0.05407,0.007743,0.113219,64.5993,3.465,1630.85,51.6,3
13.408687,0.040483,0.007593,0.082087,64.3329,3.2027,1625.825,51.6,3
13.10781,0.032201,0.007516,0.076495,64.1658,3.329,1623.1,51.6,3
13.809624,0.026285,0.00736,0.083517,63.9924,3.677,1620.025,51.6,3
15.202934,0.023349,0.007199,0.114264,63.7754,4.2084,1617.525,51.6,3
17.643513,0.021676,0.007119,0.20017,63.794,5.24,1615.2,51.6,3
19.699523,0.021524,0.007163,0.302832,64.0233,6.7588,1614.5,51.6,3
21.736816,0.021634,0.007274,0.376174,63.8126,8.259,1615.975,51.6,3
22.664788,0.023703,0.007329,0.443539,63.8126,9.4545,1617.9,51.6,3
23.204552,0.028101,0.00733,0.490546,63.9487,10.119,1620.55,51.6,3
22.822368,0.030895,0.007208,0.511552,64.2278,10.4481,1624.95,51.6,3
21.797474,0.031417,0.0071,0.501917,64.2525,9.8692,1628.55,51.6,3
20.33217,0.031216,0.006929,0.449968,64.2649,8.6836,1631.575,51.6,3
18.076035,0.028204,0.006818,0.369828,64.6799,7.1651,1631.65,51.6,3
16.376716,0.024734,0.006785,0.2755,64.4506,5.732,1631.175,51.6,3
14.74135,0.022086,0.006823,0.176039,64.6056,4.8562,1629.075,51.6,3
13.737402,0.01959,0.006822,0.116356,64.4447,4.0017,1625.85,51.6,3
13.181523,0.017627,0.00682,0.096947,64.2463,3.9275,1624.075,51.6,3
13.061899,0.017064,0.006761,0.096463,64.4012,3.952,1621.55,51.6,3
13.343379,0.016852,0.006836,0.122935,63.98,4.3752,1619.925,51.6,3
14.418722,0.016507,0.006923,0.171274,64.079,4.92,1620.75,51.6,3
12.52462,0.014894,0.006601,0.221608,64.2092,5.3067,1621.625,51.6,3
20.838028,0.014748,0.006541,0.257405,64.1659,5.5513,1621.4,51.6,3
31.650722,0.014676,0.006556,0.272595,64.2091,5.781,1622.375,51.6,3
12.889395,0.013698,0.006526,0.281728,63.9053,5.8727,1622.8,51.6,3
11.970543,0.01448,0.006467,0.285181,64.2216,5.904,1622.425,51.6,3
14.972895,0.07798,0.006445,0.282649,64.3453,5.789,1624.625,51.6,3
17.165779,0.04358,0.006425,0.268285,64.3579,5.6335,1624.775,51.6,3
18.159003,0.050643,0.006457,0.238897,64.178,5.3513,1625.325,51.6,3
18.487053,0.043994,0.006425,0.20017,64.2895,5.01,1625.775,51.6,3
18.261634,0.047409,0.006457,0.164684,64.0234,4.7428,1625.125,51.6,3
17.953507,0.043629,0.00134,0.142351,64.0232,4.5672,1624.3,51.6,3
17.594746,0.035935,0.001378,0.131176,64.0232,4.4195,1624.05,51.6,3
17.272827,0.029731,0.001298,0.129848,64.079,4.4641,1622.775,51.6,3
1.70696,0.025332,0.001316,0.139668,64.1783,4.5835,1621.45,51.6,3
1.683665,0.021454,0.001336,0.174393,63.955,4.8348,1621.85,51.6,3
1.660159,0.019222,0.001332,0.418383,0,0.5296,649.8,15.3,4
1.6821,0.017498,0.001294,0.033806,0,0.5313,650.7,15.39,4
1.704489,0.002043,0.00129,0.033672,0,0.5179,648.75,15.4,4
1.689483,0.002054,0.001289,0.033276,0,0.5263,650.725,15.4,4
1.681226,0.002035,0.001334,0.033039,0,0.5247,649.95,15.4,4
1.68898,0.00201,0.001287,0.033431,0,0.5165,647.45,15.4,4
1.663754,0.002011,0.001272,0.033465,0,0.5329,650.45,15.4,4
1.680628,0.002018,0.001254,0.033771,0,0.5313,651.675,15.4,4
1.657698,0.002021,0.001276,0.033531,0,0.5085,647.75,15.4,4
1.663816,0.002007,0.001217,0.033314,0,0.5349,650.525,15.31,4
1.677248,0.001979,0.0012,0.033658,0,0.523,650.7,15.3,4
1.686503,0.001914,0.001224,0.033907,0,0.5165,647.325,15.3,4
1.705981,0.001747,0.001209,0.033154,0,0.5298,649.675,15.3,4
1.703216,0.001686,0.001262,0.033462,0,0.5377,650.45,15.3,4
1.702862,0.001685,0.001212,0.033936,0,0.5245,648.6,15.3,4
1.743719,0.001748,0.001197,0.033918,0,0.5365,649.7,15.3,4
1.879373,0.001873,0.001205,0.034116,0,0.5398,649.325,15.3,4
2.215766,0.001982,0.001301,0.035939,0,0.5575,650.8,15.21,4
2.527055,0.002017,0.001327,0.038168,0,0.9693,696.2,15.2,4
2.947587,0.002017,0.001361,0.047358,0.1735,1.4446,751.625,14.93,4
3.271009,0.002025,0.001377,0.057857,1.1834,1.9025,741.025,14.9,4
3.526208,0.002045,0.001364,0.062498,1.9644,1.6809,622.1,14.72,4
3.608579,0.002158,0.001352,0.071595,2.9245,1.673,662.35,14.7,4
3.492057,0.003862,0.001309,0.08225,3.3088,1.2625,705.175,14.43,4
3.289135,0.003907,0.001269,0.078039,2.7635,0.3411,648.725,14.4,4
3.059493,0.003907,0.001265,0.051948,2.5596,0.5147,613.525,14.31,4
2.886098,0.003915,0.001257,0.035077,2.8934,1.148,652.075,14.3,4
2.75318,0.003925,0.001224,0.04499,2.9616,0.9842,678.05,14.21,4
2.634574,0.003933,0.001194,0.053366,2.912,0.7164,661.45,14.2,4
2.528577,0.003923,0.0012,0.049076,2.8129,0.656,642.075,14.2,4
2.485201,0.003782,0.001204,0.04352,2.8128,0.7592,640.725,14.2,4
2.463769,0.003431,0.001166,0.043211,2.844,0.8152,651.675,14.11,4
2.410102,0.003338,0.001179,0.045578,2.8996,0.779,655.825,14.1,4
2.338142,0.003313,0.001146,0.046274,2.8314,0.7236,649.6,14.19,4
2.307995,0.003198,0.001179,0.044862,2.8438,0.7514,647.975,14.2,4
2.328314,0.003119,0.001144,0.044234,2.8563,0.7545,650.5,14.2,4
2.340771,0.003071,0.001153,0.044814,2.8378,0.7381,650.6,14.2,4
2.365132,0.002782,0.001144,0.044787,2.881,0.7414,645.775,14.2,4
2.42129,0.002707,0.00121,0.044424,2.813,0.7955,647.1,14.2,4
2.571432,0.002684,0.001225,0.045656,2.8686,0.8001,653.675,14.29,4
2.841285,0.002627,0.001185,0.046899,2.912,0.7776,650.275,14.3,4
3.261529,0.002603,0.001264,0.049471,2.943,0.894,674.325,14.39,4
3.760782,0.002575,0.001371,0.0568,3.16,1.3347,737.925,14.4,4
4.527889,0.002561,0.001473,0.070794,3.563,1.7217,834.65,14.4,4
5.464793,0.002599,0.001619,0.080867,3.9722,1.9515,929.225,14.4,4
6.513772,0.00301,0.001797,0.082594,4.4,1.9503,996.1,14.49,4
7.558451,0.004963,0.002037,0.087999,4.8456,2.6324,1115.35,14.5,4
8.456028,0.005614,0.002315,0.10667,5.3724,3.7145,1275.05,14.59,4
8.908365,0.00693,0.002623,0.114594,6.1412,3.9554,1401.45,14.6,4
8.764789,0.007994,0.002944,0.107964,6.624,3.7979,1496.1,14.69,4
8.09486,0.009952,0.003231,0.099758,7.0082,3.7065,1571.775,14.7,4
7.155526,0.010726,0.003497,0.087326,7.281,3.856,1624.3,14.7,4
6.338651,0.010882,0.003594,0.05674,6.8532,1.7023,1485.15,14.7,4
5.784139,0.010962,0.003667,0.024688,5.9614,0.254,1340.9,14.7,4
5.505369,0.010962,0.00368,0.027648,5.6452,1.8909,1287.35,14.7,4
5.470919,0.010744,0.003763,0.044318,5.7258,2.1533,1299.825,14.7,4
5.520191,0.010128,0.003824,0.051742,5.6452,2.1645,1311,14.7,4
5.589175,0.009884,0.00387,0.054819,5.8064,2.2498,1310,14.7,4
5.686177,0.009742,0.003907,0.055802,5.8312,2.2237,1313,14.7,4
5.792252,0.009714,0.004017,0.055075,5.825,2.2715,1321.75,14.61,4
5.881185,0.009688,0.004124,0.056003,5.887,2.35,1335.85,14.6,4
5.992372,0.009683,0.0042,0.056296,6.0048,2.3222,1347.35,14.51,4
6.169569,0.009671,0.004308,0.056866,5.9552,2.378,1354.925,14.5,4
6.810398,0.009661,0.004409,0.057821,6.042,2.3798,1366.575,14.41,4
8.115853,0.009721,0.004541,0.057675,6.0606,2.4122,1372.2,14.4,4
10.142682,0.010053,0.005518,0.057251,6.0916,2.386,1374.1,14.4,4
12.245466,0.011824,0.007798,0.06357,6.1412,2.4339,1380.3,14.4,4
13.538808,0.016457,0.009193,0.105143,6.7109,4.6183,1559.1,14.4,4
14.135959,0.024914,0.009282,0.136642,8.2536,10.004,1831.05,14.4,4
14.164087,0.034065,0.008918,0.111691,8.6936,6.2631,1954.525,14.58,4
13.89264,0.038624,0.008491,0.094182,8.6688,4.6393,1968.125,14.6,4
13.437731,0.039133,0.008202,0.099193,8.8796,5.273,1993.425,14.6,4
12.813931,0.038044,0.008008,0.097284,8.7804,4.7298,1994.75,14.6,4
11.957108,0.033809,0.007877,0.091745,8.6812,4.2905,1971.15,14.69,4
10.491104,0.030033,0.007708,0.093448,8.675,4.5345,1962.225,14.7,4
8.754811,0.027217,0.007436,0.092242,8.5944,4.828,1968.45,14.61,4
6.599167,0.024209,0.007033,0.063736,8.3282,3.0894,1817.175,14.6,4
4.959226,0.021542,0.006358,0.024394,7.064,0,1589.775,14.6,4
3.594613,0.0176,0.005636,0.007725,6.0667,0,1390.2,14.6,4
2.736402,0.013971,0.004846,0.003057,4.5917,0,1023.375,14.6,4
2.124544,0.010508,0.004214,0.001687,3.1042,0.1065,676.075,14.6,4
1.805842,0.007596,0.003694,0.002681,2.8438,0.5331,648.325,14.69,4
1.669834,0.004842,0.003261,0.013178,2.646,0.553,651.875,14.7,4
1.668991,0.002403,0.002982,0.024803,1.9086,0.549,647.75,14.79,4
1.756322,0.002115,0.002813,0.02995,1.4002,0.5558,650.175,14.8,4
2.06126,0.002075,0.002732,0.032146,1.2515,0.5558,649.775,14.89,4
2.676979,0.002098,0.002705,0.033245,1.2081,0.5655,649.65,14.9,4
3.744841,0.002135,0.002782,0.037229,1.0966,0.5659,650.35,14.99,4
5.214915,0.002198,0.003,0.048789,0.824,1.4874,856.875,15,4
6.832604,0.00243,0.003132,0.071636,1.6792,2.813,994.025,15,4
8.74525,0.003711,0.003497,0.096738,2.7761,3.754,1124.25,15,4
9.66131,0.006264,0.004242,0.1128,4.1333,3.8521,1021.975,15,4
9.858957,0.011176,0.004653,0.136668,5.4406,4.9525,1246.925,15,4
9.510736,0.017452,0.004724,0.133395,6.5806,5.8513,1483,14.91,4
9.787034,0.023906,0.004537,0.096599,6.8532,3.7213,1446.325,14.9,4
11.20324,0.025773,0.004578,0.044409,6.754,0.008,947.45,14.81,4
13.637484,0.026703,0.005731,0.028207,6.3392,1.0038,1013.125,14.8,4
15.250113,0.032467,0.007146,0.080871,7.157,4.6643,1182.425,14.8,4
15.599172,0.052745,0.007514,0.147919,8.7929,8.8235,1440.1,14.8,4
14.828615,0.074849,0.007129,0.174365,10.2305,10.6058,1693.55,14.89,4
14.349262,0.093412,0.006455,0.119345,11.1912,8.187,1652.375,14.9,4
15.011482,0.095253,0.006258,0.045278,11.1044,0.123,1096.9,14.99,4
16.886449,0.085767,0.006441,0.038712,10.782,1.3041,1156.525,15,4
19.078084,0.075902,0.006836,0.100019,11.5257,6.6862,1387.975,15,4
21.375086,0.070749,0.007252,0.155929,12.5852,8.4705,1513.1,15,4
22.071487,0.070598,0.007397,0.186695,13.7502,8.6114,1646.65,15,4
21.905023,0.068748,0.007177,0.195879,14.8162,10.6777,1778.425,15,4
21.566006,0.064245,0.00699,0.189225,15.5657,9.9026,1878.8,15,4
19.882288,0.055277,0.006865,0.168268,16.3404,8.9595,1941.525,15,4
18.23042,0.048323,0.006862,0.142451,16.6504,6.5893,1977.8,15,4
15.952096,0.04008,0.007024,0.121271,16.7744,5.3955,1987.375,15,4
13.877656,0.034919,0.007205,0.108721,16.6628,4.9055,1979.7,15,4
12.290802,0.030372,0.00714,0.099683,16.5884,4.8116,1974.225,15,4
12.66089,0.027369,0.007151,0.073914,16.4954,4.018,1793.925,15,4
15.659893,0.024641,0.007672,0.032792,16.297,0.351,1210.75,15,4
20.054334,0.025644,0.009147,0.033022,15.9746,1.0494,1144.325,15.09,4
25.664503,0.035269,0.011141,0.104802,16.359,6.913,1469.8,15.1,4
29.764127,0.052144,0.012852,0.195275,17.3134,11.1668,1558.325,15.19,4
32.229353,0.073535,0.013308,0.2812,18.6703,13.6942,1665.5,15.2,4
32.144663,0.08395,0.0126,0.321093,20.0832,17.0725,1813.975,15.2,4
30.212573,0.084768,0.011496,0.278549,21.3347,15.7326,1912.325,15.2,4
27.533839,0.077807,0.01035,0.237416,21.9422,12.0326,1970.625,15.29,4
24.410585,0.065123,0.009654,0.208453,22.3638,9.1345,1998.35,15.3,4
21.840467,0.053766,0.009144,0.174026,22.6054,7.3587,2008.825,15.3,4
19.174992,0.042218,0.008754,0.138397,22.6671,5.9563,2006.4,15.3,4
16.964862,0.034679,0.008471,0.113555,22.3886,4.994,1989.5,15.39,4
14.355079,0.030415,0.008305,0.102958,22.3018,4.74,1975.525,15.4,4
12.097209,0.026859,0.008019,0.102616,22.0786,4.8857,1960.15,15.49,4
10.036808,0.025046,0.007532,0.085012,21.9794,4.789,1833.375,15.5,4
9.360917,0.022722,0.007073,0.039392,21.657,0.4461,1248.35,15.68,4
9.74168,0.020902,0.006934,0.014778,21.5578,0.4625,862.525,15.7,4
10.773838,0.030279,0.006765,0.038964,21.7252,5.0515,733.55,15.79,4
12.357092,0.072707,0.006532,0.092721,22.1034,5.832,743.575,15.8,4
13.740523,0.143804,0.006192,0.123453,22.4381,6.1384,755.3,15.89,4
15.264631,0.263076,0.005878,0.132821,22.6609,6.527,767.4,15.9,4
16.297914,0.385371,0.005573,0.137865,23.1192,6.7878,780.375,15.99,4
17.353895,0.523412,0.005252,0.144706,23.4168,6.8879,792.65,16,4
18.067106,0.617864,0.004983,0.152563,23.7764,7.0765,805.975,16.09,4
18.670956,0.675451,0.004778,0.160276,24.2475,7.1863,817.7,16.1,4
19.058074,0.691897,0.004608,0.16446,24.6065,7.4241,834.225,16.1,4
19.421796,0.690293,0.004469,0.166787,25.0588,7.372,847.2,16.1,4
19.562604,0.670132,0.00438,0.16977,25.3812,7.5212,860.325,16.19,4
19.665628,0.62346,0.004252,0.17375,25.8586,7.4044,873.2,16.2,4
19.711788,0.573625,0.004273,0.17554,26.1127,7.249,884.875,16.38,4
19.762854,0.514711,0.004266,0.17285,26.4841,7.3486,896,16.4,4
19.780674,0.463741,0.004236,0.171012,26.8559,7.2436,905.075,16.49,4
19.890147,0.408669,0.004221,0.172765,27.1038,7.1255,916,16.5,4
20.006426,0.368228,0.004283,0.173908,27.3828,7.308,926.45,16.68,4
20.236673,0.331294,0.004289,0.172149,27.699,7.3653,936.95,16.7,4
20.55934,0.306999,0.004254,0.170167,28.0397,7.3965,948.2,16.88,4
21.107727,0.286826,0.004177,0.167497,28.4172,7.6539,959.075,16.9,4
21.438142,0.273536,0.004173,0.16675,28.6529,7.7526,969.925,17.08,4
21.07806,0.26983,0.003967,0.167495,29,8.093,981.65,17.1,4
19.802987,0.275145,0.003972,0.167014,29.3596,8.1052,993.9,17.19,4
17.10775,0.293396,0.003658,0.171705,29.8119,8.4968,1007.2,17.2,4
14.679017,0.305036,0.003377,0.140656,29.849,7.396,1292.275,17.29,4
12.43112,0.29909,0.003141,0.059195,29.6943,0.5838,922.075,17.3,4
11.739569,0.273681,0.003127,0.019937,29.3224,0.1969,648.325,17.39,4
12.38872,0.228409,0.003284,0.031011,29.279,2.8535,718.725,17.4,4
14.290739,0.200316,0.003637,0.087449,29.6324,5.466,740.5,17.49,4
17.991191,0.199772,0.00406,0.143715,29.5455,5.7482,940.225,17.5,4
21.843139,0.22717,0.004722,0.123337,29.3224,3.8705,1364.825,17.68,4
27.737592,0.262966,0.005674,0.132681,29.403,6.0026,1353.15,17.7,4
32.826263,0.283575,0.006977,0.225069,29.8678,11.4097,1390.75,17.79,4
38.031965,0.285812,0.00828,0.330623,30.704,14.022,1431.15,17.8,4
41.27961,0.272494,0.009384,0.407074,31.4044,16.4621,1475.825,17.89,4
44.275816,0.239141,0.010248,0.445242,32.1972,17.1511,1519.175,17.9,4
46.204353,0.199765,0.010939,0.451728,33.0714,17.409,1562.2,17.99,4
47.695585,0.152395,0.011504,0.445329,34.3414,17.3072,1601.6,18,4
48.527705,0.122978,0.011944,0.430321,35.0296,17.3859,1645.35,18.09,4
49.028991,0.091608,0.012466,0.422237,35.8161,17.335,1680.275,18.1,4
49.184132,0.071447,0.012911,0.422937,36.529,17.6183,1715.675,18.28,4
48.843005,0.054473,0.013444,0.42748,37.4709,17.6054,1750.775,18.3,4
47.641298,0.04528,0.01387,0.417535,38.202,17.466,1785.05,18.48,4
43.975456,0.03821,0.014134,0.403408,38.9459,17.7205,1814.575,18.5,4
39.573513,0.034116,0.013948,0.386232,39.4598,17.5331,1842.1,18.59,4
35.138232,0.0312,0.013173,0.330993,39.9246,16.7445,1869.95,18.6,4
33.514355,0.03092,0.012207,0.164562,40.0362,11.7001,1849.725,18.78,4
33.938354,0.038539,0.011363,0.082879,39.8564,0.6102,1402.15,18.8,4
35.738733,0.059266,0.010923,0.160519,40.1292,9.7745,1359.35,18.89,4
38.661127,0.095087,0.01094,0.263503,40.4888,12.9262,1378.2,18.9,4
40.721975,0.127821,0.011207,0.351021,40.8787,14.9275,1396.95,19.08,4
43.072677,0.146751,0.011676,0.405178,41.5976,16.4735,1416.65,19.1,4
44.654869,0.150647,0.012045,0.434044,42.0936,16.5144,1437.525,19.19,4
46.065993,0.139672,0.012399,0.448175,42.4836,16.751,1457.625,19.2,4
46.798728,0.121303,0.012709,0.461819,42.973,16.9415,1477.275,19.38,4
